Date,WY,WYNN,XEL,XLEFF,XOM,XYL,YUM,ZBH,ZION,ZTS
2013-02-13,20.945220947265625,100.62158966064452,20.412904739379883,0.0584999993443489,58.42807388305664,24.72302627563477,38.4296989440918,68.1070785522461,20.7856674194336,31.32449150085449
2013-02-14,20.91772651672364,101.27925872802734,20.390968322753903,0.0584999993443489,58.3292350769043,24.90674018859864,38.119441986083984,68.4117660522461,20.69325065612793,31.063060760498047
2013-02-15,21.06203842163086,101.08197021484376,20.551815032958984,0.0584999993443489,58.22380065917969,24.841739654541016,38.1790885925293,68.01744842529297,20.44959831237793,31.725969314575195
2013-02-19,21.185726165771484,98.96923065185548,20.69072151184082,0.0584999993443489,58.85638427734375,25.26338195800781,38.8712043762207,68.20563507080078,20.7436637878418,31.59524345397949
2013-02-20,20.46418571472168,95.8207015991211,20.61761474609375,0.0584999993443489,58.62575149536133,24.56064224243164,38.51919174194336,67.48873138427734,20.281566619873047,30.54954719543457
2013-02-21,20.003780364990234,94.97396850585938,20.50794792175293,0.0584999993443489,58.37537384033203,24.31468772888184,38.81153869628906,66.19828796386719,19.937101364135746,30.40015411376953
2013-02-22,20.422956466674805,96.46192932128906,20.63954734802246,0.0584999993443489,58.777320861816406,24.41131401062012,39.050201416015625,66.44025421142578,20.197555541992188,30.42816925048828
2013-02-25,19.777008056640625,94.9986343383789,20.50063133239746,0.0584999993443489,57.78890609741211,23.73493194580078,38.62061309814453,65.48135375976562,19.861486434936523,29.94265937805176
2013-02-26,20.168704986572266,94.94930267333984,20.734594345092773,0.0584999993443489,58.32263946533203,23.717363357543945,38.70413589477539,65.89360046386719,19.96230697631836,29.914655685424805
2013-02-27,20.46591186523437,96.70853424072266,20.87350845336914,0.0584999993443489,58.99477005004883,24.130220413208008,39.008426666259766,66.71803283691406,20.256362915039062,30.176074981689453
2013-02-28,20.327674865722656,96.1002197265625,20.9831771850586,0.0584999993443489,59.007957458496094,24.156570434570312,39.06808471679688,67.1750717163086,20.28997039794922,31.231115341186523
2013-03-04,20.956653594970703,98.97744750976562,22.0150146484375,0.0869999974966049,59.25834655761719,23.82278060913086,40.297176361083984,66.91051483154297,20.06312370300293,30.37214469909668
2013-03-05,21.184738159179688,114.10358428955078,23.01872444152832,0.0869999974966049,59.31764602661133,24.03359031677246,41.32183456420898,69.19300842285156,21.130130767822266,31.06890869140625
2013-03-06,20.910213470458984,114.35271453857422,21.3065185546875,0.0869999974966049,60.68341064453125,24.9152889251709,41.38179397583008,70.83747100830078,23.247312545776367,30.63856506347656
2013-03-07,19.797231674194336,104.44932556152344,21.056325912475582,0.0869999974966049,60.17252731323242,24.36847877502441,42.64705276489258,67.95448303222656,24.980552673339844,27.39228057861328
2013-03-09,19.0041732788086,118.16717529296876,20.482608795166016,0.0869999974966049,58.22343063354492,22.22279930114746,42.168975830078125,71.09899139404297,23.88638496398925,27.59221267700196
2013-03-10,20.175277709960938,133.99732971191406,20.52093315124512,0.0869999974966049,57.121089935302734,24.72154235839844,42.43401718139648,74.65593719482422,22.81634330749512,29.51420021057129
2013-03-12,20.828237533569336,139.5465545654297,20.98765754699707,0.0869999974966049,63.48941040039063,29.878995895385746,45.78487014770508,81.81804656982422,24.36749267578125,29.20783233642578
2013-03-13,20.97047615051269,97.52236938476562,21.23175430297852,0.0584999993443489,58.81685256958008,25.00864219665528,41.37709045410156,68.16084289550781,21.49140357971192,31.74462890625
2013-03-14,21.30224609375,98.49242401123048,21.21712875366211,0.096000000834465,59.19244384765625,25.219463348388672,41.6754264831543,67.0765380859375,21.6174373626709,32.34218978881836
2013-03-15,21.115623474121094,98.62397003173828,21.304866790771484,0.096000000834465,58.88935089111328,25.43906593322754,41.884254455566406,66.28789520263672,21.47460556030273,31.221784591674805
2013-03-18,20.87370681762696,98.73906707763672,21.1294002532959,0.096000000834465,58.49396896362305,25.28095245361328,41.23390197753906,65.63371276855469,21.23094940185547,30.661584854125977
2013-03-19,21.233123779296875,98.59107971191406,21.07036018371582,0.096000000834465,58.368770599365234,24.982290267944336,41.07281494140625,65.41863250732422,21.25615501403809,30.62423324584961
2013-03-20,21.703125,100.55583953857422,21.21795654296875,0.096000000834465,58.4017448425293,25.04377555847168,41.436767578125,65.60681915283203,21.373783111572266,31.287139892578125
2013-03-21,21.25385856628418,99.54467010498048,21.10725975036621,0.096000000834465,58.098609924316406,25.08769989013672,41.44272994995117,64.86302185058594,21.13853645324707,31.24981117248535
2013-03-22,21.433565139770508,100.3585433959961,21.158916473388672,0.096000000834465,58.83662414550781,24.982290267944336,41.5799560546875,65.82189178466797,21.188949584960938,30.92301368713379
2013-03-25,21.322978973388672,99.9968490600586,21.136777877807617,0.096000000834465,58.6587142944336,24.358613967895508,42.18257141113281,65.34693908691406,21.130130767822266,30.306791305541992
2013-03-26,21.41974639892578,102.38084411621094,21.387704849243164,0.096000000834465,59.390132904052734,24.323471069335938,42.42720031738281,66.68587493896484,21.130130767822266,30.35346984863281
2013-03-27,21.433565139770508,102.04378509521484,21.609106063842773,0.096000000834465,59.68666458129883,23.972103118896484,42.552490234375,66.69483947753906,21.00410842895508,30.56821250915528
2013-03-28,21.689302444458008,102.8905258178711,21.9190731048584,0.096000000834465,59.37693786621094,24.209274291992188,42.92240524291992,67.59346008300781,20.99570846557617,31.184438705444336
2013-04-02,20.938343048095703,101.73524475097656,20.281299591064453,0.0584999993443489,58.37144470214844,24.101890563964844,38.14927291870117,65.83085632324219,19.83658027648925,28.96231460571289
2013-04-03,20.700908660888672,95.81249237060548,21.27562141418457,0.0584999993443489,58.61258316040039,24.14779090881348,39.06211471557617,67.08547973632812,20.340375900268555,32.07141876220703
2013-04-04,21.57871055603028,97.66213989257812,22.243799209594727,0.0869999974966049,59.15291213989258,24.34982681274414,40.41053771972656,67.62042236328125,20.281566619873047,29.72791862487793
2013-04-06,20.33284950256348,113.30935668945312,21.29914283752441,0.0869999974966049,60.23887634277344,24.571327209472656,41.29186248779297,69.7321548461914,22.84345817565918,30.311134338378903
2013-04-09,19.0041732788086,117.9169464111328,20.37084197998047,0.0869999974966049,58.63094711303711,22.594955444335938,41.946067810058594,71.57654571533203,23.93694305419922,27.83598518371582
2013-04-10,20.04904556274414,133.59695434570312,20.551040649414062,0.0869999974966049,57.66891860961914,24.969646453857425,43.09066390991211,75.31524658203125,23.45668601989746,30.04861068725586
2013-04-11,21.449766159057617,138.8597412109375,21.815731048583984,0.0869999974966049,61.53044128417969,30.17262077331543,42.33329772949219,80.27362823486328,23.92850875854492,29.99698066711425
2013-04-12,20.77173614501953,143.36619567871094,21.06294059753418,0.0869999974966049,63.67774200439453,29.86120986938477,45.81514739990234,81.348388671875,24.6881160736084,29.32056427001953
2013-04-15,21.025774002075195,102.04378509521484,22.32498359680176,0.0869999974966049,56.99160003662109,24.086294174194336,39.612831115722656,66.21861267089844,19.878292083740234,30.101390838623047
2013-04-16,21.150182723999023,104.43601989746094,22.50948905944824,0.0869999974966049,57.070648193359375,24.297119140625,39.96662902832031,66.04785919189453,19.97911071777344,31.00703430175781
2013-04-17,20.55576133728028,102.20818328857422,22.38402366638184,0.0869999974966049,56.72142791748047,23.96331596374512,39.71477127075195,65.76031494140625,19.6850528717041,30.70826911926269
2013-04-18,20.24473190307617,101.8875961303711,22.49472618103028,0.0869999974966049,57.07725524902344,23.752500534057617,38.97720718383789,65.57157897949219,19.69345664978028,30.31613540649414
2013-04-19,20.62488555908203,104.8635025024414,22.93753433227539,0.0869999974966049,57.62418746948242,23.708580017089844,39.00119400024414,66.43425750732422,19.9202938079834,30.54020500183105
2013-04-22,20.77002716064453,105.55402374267578,22.86373519897461,0.0869999974966049,58.045894622802734,23.576812744140625,39.133113861083984,65.92205810546875,19.836280822753903,30.4935302734375
2013-04-23,21.25385856628418,106.3514404296875,22.82683753967285,0.0869999974966049,58.84320068359375,24.05994415283203,38.46751022338867,66.91051483154297,20.340375900268555,29.59720230102539
2013-04-24,21.710039138793945,108.10244750976562,23.01872444152832,0.0869999974966049,58.92887878417969,24.323471069335938,41.16591644287109,66.97342681884766,20.60923194885254,28.588850021362305
2013-04-25,21.689302444458008,110.90574645996094,23.114660263061523,0.0869999974966049,58.032711029052734,24.472803115844727,40.29643630981445,67.83611297607422,20.60923194885254,29.457151412963867
2013-04-26,21.10179710388184,111.39076232910156,23.040861129760746,0.0869999974966049,57.98659133911133,24.34103775024414,40.09256362915039,67.36881256103516,20.36557960510254,30.4748477935791
2013-04-29,21.03268051147461,111.63735961914062,23.306547164916992,0.0869999974966049,58.124977111816406,24.81538963317871,40.53628921508789,68.4471664428711,20.584028244018555,30.55437660217285
2013-04-30,21.08797264099121,112.8705062866211,23.461530685424805,0.0869999974966049,58.63894271850586,24.376184463500977,40.848106384277344,68.69878387451172,20.684850692749023,30.89116096496582
2013-05-02,21.28193473815918,102.54254150390624,20.310544967651367,0.0584999993443489,58.75775909423828,24.29435157775879,37.03952407836914,66.36853790283203,20.18930625915528,28.98098564147949
2013-05-03,20.998125076293945,95.36034393310548,21.370668411254883,0.0584999993443489,59.04747772216797,24.99107551574707,39.55734634399414,67.95472717285156,20.584028244018555,32.01539611816406
2013-05-04,21.53723907470703,97.0373764038086,22.27331924438477,0.0869999974966049,58.65211868286133,24.244415283203125,39.95708847045898,66.52410888671875,20.06312370300293,29.8399600982666
2013-05-06,19.699840545654297,110.7755889892578,21.018695831298828,0.0869999974966049,59.48249435424805,23.989233016967773,40.79415512084961,69.34576416015625,22.347034454345703,30.09596061706543
2013-05-07,19.6928825378418,105.22766876220705,20.937110900878903,0.0869999974966049,60.75639724731445,24.677154541015625,42.97086334228516,68.76538848876953,26.05752182006836,28.22490501403809
2013-05-08,19.588537216186523,116.67120361328124,22.40494155883789,0.0869999974966049,60.76966857910156,22.29587745666504,45.07260894775391,75.63111114501953,25.174076080322266,29.29856300354004
2013-05-09,19.467004776000977,119.00955963134766,20.318681716918945,0.0869999974966049,58.35704040527344,22.95824432373047,42.07258987426758,71.72073364257812,24.37506675720215,28.436012268066406
2013-05-11,20.83530044555664,138.6164093017578,21.620006561279297,0.0869999974966049,61.4569206237793,30.03026008605957,42.52705764770508,80.32781982421875,24.1728515625,29.771509170532227
2013-05-12,20.778797149658203,146.4679718017578,21.11563301086425,0.0869999974966049,63.31453704833984,30.05695533752441,45.046119689941406,81.69163513183594,24.60373878479004,29.5366439819336
2013-05-13,21.494531631469727,116.22409057617188,22.16261863708496,0.0869999974966049,59.78106689453125,24.191709518432617,41.32783508300781,71.86185455322266,22.23076057434082,30.90987205505371
2013-05-14,22.440568923950195,117.6980209350586,22.16261863708496,0.0869999974966049,60.45121765136719,24.86808967590332,42.06539916992188,72.6885757446289,22.734846115112305,30.94729423522949
2013-05-15,22.503171920776367,115.72725677490234,22.38402366638184,0.0869999974966049,60.53745269775391,25.122840881347656,41.927490234375,72.77845764160156,22.659236907958984,30.67598533630371
2013-05-16,22.238842010498047,115.3960418701172,22.243799209594727,0.0869999974966049,60.17916488647461,25.157968521118164,41.75358200073242,72.44596862792969,22.558412551879883,31.23730659484864
2013-05-17,22.59360694885254,116.74576568603516,22.450448989868164,0.0869999974966049,60.88246154785156,25.412717819213867,42.07139587402344,72.1943588256836,23.012102127075195,31.71442413330078
2013-05-20,22.5170841217041,118.50121307373048,22.32498359680176,0.0869999974966049,61.38672256469727,25.47092628479004,42.25128936767578,72.61669921875,23.27255821228028,31.53666114807129
2013-05-21,22.677078247070312,117.93812561035156,22.33974266052246,0.0869999974966049,61.57252502441406,25.31217193603516,42.08339309692383,72.79642486572266,23.196826934814453,30.90987205505371
2013-05-22,22.48925971984864,117.28397369384766,22.10358428955078,0.0869999974966049,61.167781829833984,25.144603729248047,41.873512268066406,71.76302337646484,22.88552474975586,31.386999130249023
2013-05-23,22.29448699951172,114.64252471923828,22.00025749206543,0.0869999974966049,60.902381896972656,24.738893508911133,41.55569839477539,71.84390258789062,22.8939266204834,30.722768783569336
2013-05-24,22.07884788513184,114.18706512451172,21.823129653930664,0.0869999974966049,60.72988128662109,24.5625057220459,41.50172424316406,71.77198791503906,23.129518508911133,31.302791595458984
2013-05-28,22.120586395263672,116.40628051757812,21.675535202026367,0.0869999974966049,61.29384613037109,24.74771308898925,41.993446350097656,72.58971405029297,23.63434600830078,32.051212310791016
2013-05-29,21.23715591430664,114.66736602783205,21.14415740966797,0.0869999974966049,61.09479904174805,24.738893508911133,41.69961166381836,70.99919128417969,23.63434600830078,30.825672149658203
2013-05-30,20.63197135925293,114.36925506591795,21.31390190124512,0.0869999974966049,61.10143280029297,25.17988014221192,41.13594436645508,71.83491516113281,24.063453674316406,30.161455154418945
2013-05-31,20.74326705932617,112.52274322509766,21.1958236694336,0.0869999974966049,60.02657318115234,24.81827163696289,40.626251220703125,70.54989624023438,23.617525100708008,29.93692779541016
2013-06-02,21.28193473815918,100.54470825195312,20.34709930419922,0.0584999993443489,58.79049682617188,24.364341735839844,37.546661376953125,67.30949401855469,20.18930625915528,28.97165298461914
2013-06-03,20.915184020996094,96.4290542602539,21.27562141418457,0.0584999993443489,59.01454162597656,25.772863388061523,39.92128753662109,67.47083282470703,21.07132148742676,31.604585647583008
2013-06-05,21.454301834106445,114.00489044189452,22.642333984375,0.0869999974966049,59.68666458129883,24.0775146484375,41.00402069091797,69.15705108642578,21.58382606506348,30.81631660461425
2013-06-06,20.18677520751953,111.73607635498048,21.33604621887207,0.0869999974966049,59.86732864379883,24.07742691040039,42.64705276489258,70.36117553710938,22.65834617614746,30.011764526367188
2013-06-08,19.60245513916016,115.24700164794922,22.21866607666016,0.0869999974966049,60.690059661865234,22.428165435791016,44.57862854003906,74.78418731689453,24.7197265625,29.18606185913086
2013-06-09,19.99294853210449,119.6267318725586,20.393186569213867,0.0869999974966049,58.29021072387695,23.18863296508789,41.93402099609375,71.97297668457031,24.15600204467773,28.69852828979492
2013-06-11,20.74347877502441,137.9283905029297,21.793142318725582,0.0869999974966049,62.27866363525391,29.81671524047852,42.58764266967773,80.7432632446289,24.31608390808105,29.376934051513672
2013-06-12,21.061309814453125,147.96334838867188,21.416748046875,0.0869999974966049,64.33692932128906,29.81671524047852,45.03400039672852,83.10957336425781,25.08467483520508,29.630590438842773
2013-06-13,19.90157127380371,113.04441833496094,21.609106063842773,0.0869999974966049,60.59717559814453,24.05097007751465,42.940895080566406,70.48699951171875,23.16317749023437,29.160430908203125
2013-06-14,19.67897224426269,111.90172576904295,21.712432861328125,0.0869999974966049,60.09955596923828,23.918682098388672,42.64107131958008,69.9657974243164,22.6835880279541,28.814285278320312
2013-06-17,19.93634796142578,114.5928726196289,21.7567081451416,0.0869999974966049,60.71659469604492,24.05097007751465,42.93488693237305,71.57431030273438,22.76772689819336,28.96397590637207
2013-06-18,19.644187927246094,115.34635162353516,21.875926971435547,0.0869999974966049,60.99528121948242,24.39493751525879,43.30667495727539,71.70011901855469,22.97807502746582,29.16979217529297
2013-06-19,18.997270584106445,114.15399169921876,21.272401809692383,0.0869999974966049,60.37820816040039,24.03333282470703,42.88092803955078,70.03771209716797,22.65834617614746,29.00139236450196
2013-06-20,18.80250358581543,109.44242095947266,20.64652442932129,0.0869999974966049,59.08440017700195,23.292484283447266,41.60968017578125,67.79114532470703,23.10428237915039,28.243621826171875
2013-06-21,19.07379150390625,107.38886260986328,20.870052337646484,0.0869999974966049,59.36970901489258,23.019081115722656,41.363807678222656,68.63584899902344,23.48289680480957,28.627182006835938
2013-06-24,18.7885856628418,102.77667236328124,20.87750244140625,0.0869999974966049,58.70621109008789,22.728036880493164,40.836124420166016,67.63838958740234,23.39876174926757,28.42136573791504
2013-06-25,19.14335060119629,104.00218200683594,21.145732879638672,0.0869999974966049,59.12421417236328,22.8691520690918,40.98003768920898,67.36881256103516,23.96248245239257,29.459794998168945
2013-06-26,19.2894287109375,105.35188293457033,21.35435676574707,0.0869999974966049,59.582027435302734,23.001440048217773,41.50772857666016,67.52198791503906,24.45889472961425,28.973331451416016
2013-06-27,19.616369247436523,106.48633575439452,21.384166717529297,0.0869999974966049,59.74126434326172,23.48652458190918,41.735595703125,67.53998565673828,24.59351921081543,28.87977409362793
2013-06-28,19.818096160888672,105.96463775634766,21.11593246459961,0.0869999974966049,59.94695281982422,23.75993156433105,41.57968521118164,67.52198791503906,24.332693099975582,28.898487091064453
2013-07-02,20.67034149169922,100.16143798828124,20.29591941833496,0.0584999993443489,58.15134048461914,23.54198837280273,37.92851638793945,67.26468658447266,20.122119903564453,29.877309799194336
2013-07-03,20.8598861694336,96.35504150390624,21.17326545715332,0.0584999993443489,58.4544563293457,24.94714736938477,40.12416458129883,67.11233520507812,21.22255516052246,32.26749420166016
2013-07-05,21.689302444458008,114.9654769897461,23.00395774841309,0.0869999974966049,60.06224060058594,24.31468772888184,41.1479377746582,69.46256256103516,21.810665130615234,30.76018524169922
2013-07-06,20.19373321533203,113.85588836669922,21.513168334960938,0.0869999974966049,60.67679977416992,24.29792022705078,44.086219787597656,70.74758911132812,23.02855491638184,29.46915435791016
2013-07-08,19.19900321960449,115.10625457763672,22.16651153564453,0.0869999974966049,60.60380935668945,21.96073532104492,44.50632858276367,74.41474914550781,24.44206619262696,29.28918838500977
2013-07-10,20.05606269836425,132.64614868164062,20.45318031311035,0.0869999974966049,57.38832092285156,24.810148239135746,43.030418395996094,75.15267181396484,22.84161949157715,29.93610572814941
2013-07-11,20.57397079467773,133.84207153320312,21.55225372314453,0.0869999974966049,61.85493087768555,29.46080017089844,42.26668167114258,79.80399322509766,23.7937068939209,29.160860061645508
2013-07-15,20.423280715942383,109.29338073730467,22.24846839904785,0.0869999974966049,61.8711051940918,25.62967300415039,43.22921371459961,71.68466186523438,25.5106201171875,29.54399871826172
2013-07-16,20.423280715942383,109.69083404541016,22.19631576538086,0.0869999974966049,61.90424346923828,25.206335067749023,43.11476135253906,72.1982650756836,24.87959098815918,29.151079177856445
2013-07-17,20.36067771911621,108.89591217041016,22.151615142822266,0.0869999974966049,62.01042175292969,25.25043487548828,43.012351989746094,73.59481811523438,24.87959098815918,28.99203872680664
2013-07-18,20.590234756469727,110.2125015258789,22.3453311920166,0.0869999974966049,62.62084579467773,25.51501846313477,43.494285583496094,74.07237243652344,25.5106201171875,28.832990646362305
2013-07-19,20.77109336853028,110.2042236328125,22.41984748840332,0.0869999974966049,63.14500045776367,25.391544342041016,43.42198944091797,76.28887176513672,25.704139709472656,28.29039001464844
2013-07-22,20.520671844482425,110.4443588256836,22.39748764038086,0.0869999974966049,62.919395446777344,25.46210670471192,43.05450820922852,76.15371704101562,25.948139190673828,28.31846046447754
2013-07-23,20.40241432189941,108.90418243408205,22.44219207763672,0.0869999974966049,63.16491317749024,25.32099151611328,42.42800521850586,76.13567352294922,25.15724754333496,28.121990203857425
2013-07-24,20.07547378540039,108.58126068115234,22.114356994628903,0.0869999974966049,63.02556228637695,25.21515846252441,43.04246520996094,75.72122955322266,25.291860580444336,27.97231674194336
2013-07-25,20.270246505737305,107.77803802490234,22.20376777648925,0.0869999974966049,63.01231002807617,25.42681884765625,43.43404006958008,74.6940689086914,24.98896789550781,28.552339553833008
2013-07-26,20.033735275268555,108.45706176757812,22.16651153564453,0.0869999974966049,62.89289093017578,25.285707473754883,44.57862854003906,76.1176528930664,24.862764358520508,28.4681396484375
2013-07-29,19.47028541564941,108.69718933105467,22.25592422485352,0.0869999974966049,62.38862228393555,25.10049819946289,44.289459228515625,75.3427963256836,24.56828498840332,28.150066375732425
2013-07-30,19.63028335571289,110.18766784667967,22.48689842224121,0.0869999974966049,62.242637634277344,22.525184631347656,44.0063362121582,74.77515411376953,24.618751525878903,28.164125442504883
2013-07-31,19.7554874420166,110.23735809326172,22.31553268432617,0.0869999974966049,62.20282745361328,21.98719596862793,43.928016662597656,75.21662902832031,24.938486099243164,27.94848823547364
2013-08-02,20.75967788696289,103.17041778564452,20.35440826416016,0.0584999993443489,58.3885498046875,23.69946479797364,38.9607048034668,67.97264862060547,20.27328491210937,30.857654571533203
2013-08-03,20.901355743408203,96.47013854980467,21.180572509765625,0.0584999993443489,58.62575149536133,24.9735050201416,40.40457534790039,67.56936645507812,21.25615501403809,31.828657150268555
2013-08-04,21.7584228515625,100.85179901123048,22.43567657470703,0.0869999974966049,58.38196563720703,24.464019775390625,40.171875,66.7757339477539,20.264768600463867,30.736268997192383
2013-08-05,21.79364776611328,114.9654769897461,22.767791748046875,0.0869999974966049,60.4246711730957,24.6924057006836,41.72359848022461,70.2623519897461,21.83587646484375,31.11568260192871
2013-08-07,19.741579055786133,105.14488983154295,21.279848098754883,0.0869999974966049,61.20760345458984,24.835908889770508,43.46859359741211,69.45015716552734,26.21738052368164,28.94525909423828
2013-08-08,19.00422477722168,116.30725860595705,22.35278511047364,0.0869999974966049,60.89575958251953,22.03129005432129,44.63887405395508,75.04546356201172,24.83751678466797,29.28918838500977
2013-08-10,19.71945571899414,131.11984252929688,20.761823654174805,0.0869999974966049,57.127777099609375,24.278507232666016,43.17499542236328,75.29720306396484,22.732080459594727,29.56108283996582
2013-08-11,20.69404029846192,137.36624145507812,21.46944999694824,0.0869999974966049,62.37285232543945,30.23491477966309,42.73296356201172,80.01171875,24.97328186035156,29.67756080627441
2013-08-13,18.774667739868164,116.44906616210938,21.62259101867676,0.0869999974966049,59.72661209106445,22.02246856689453,43.95814514160156,73.74799346923828,24.52621078491211,28.54852867126465
2013-08-14,19.331167221069336,116.9077606201172,21.45867347717285,0.0869999974966049,59.42599105834961,22.040111541748047,44.01235580444336,72.89202880859375,24.576690673828125,28.25787925720215
2013-08-15,18.89988136291504,115.99867248535156,21.086124420166016,0.0869999974966049,58.89816665649414,21.80197525024414,43.65692901611328,71.82884216308594,24.164417266845703,28.14537239074707
2013-08-16,18.82336807250977,115.57330322265624,20.825342178344727,0.0869999974966049,58.73117446899414,21.625593185424805,43.470176696777344,71.66666412353516,24.28221321105957,28.12662696838379
2013-08-19,18.538164138793945,116.0820770263672,20.639074325561523,0.0869999974966049,58.06975936889648,21.71378517150879,43.42198944091797,71.74772644042969,24.1560001373291,28.00473976135254
2013-08-20,19.025096893310547,116.68256378173828,20.728479385375977,0.0869999974966049,58.00963592529297,21.431564331054688,43.75934600830078,71.94595336914062,24.889028549194336,28.342260360717773
2013-08-21,19.00422477722168,115.96527862548828,20.445350646972656,0.0869999974966049,57.73571014404297,21.334545135498047,43.50029754638672,71.63060760498047,24.619409561157227,27.985992431640625
2013-08-22,19.11551856994629,117.81688690185548,20.639074325561523,0.0869999974966049,58.109840393066406,21.50211906433105,43.82561111450195,72.75687408447266,24.94800567626953,28.00473976135254
2013-08-23,19.345075607299805,118.37564849853516,20.80299949645996,0.0869999974966049,58.47059631347656,21.431564331054688,43.717166900634766,72.54962921142578,24.83004570007324,28.314132690429688
2013-08-26,19.44942092895508,119.21804809570312,20.64652442932129,0.0869999974966049,58.18332290649414,21.678504943847656,43.391868591308594,72.49556732177734,24.61098289489746,27.939111709594727
2013-08-27,19.011180877685547,116.10707092285156,20.64652442932129,0.0869999974966049,58.00294876098633,21.405101776123047,42.99428176879883,70.58543395996094,23.524089813232425,27.376583099365234
2013-08-28,19.396875381469727,117.40819549560548,20.77318954467773,0.0869999974966049,59.35247039794922,21.61676979064941,42.63884353637695,70.50433349609375,23.726303100585938,27.72347640991211
2013-08-29,19.43895149230957,118.32565307617188,20.71358299255371,0.0869999974966049,58.30356597900391,22.00482940673828,42.50029373168945,71.05393981933594,23.88638496398925,27.62971878051757
2013-08-30,19.20052146911621,117.63339233398438,20.80299949645996,0.0869999974966049,58.23009490966797,21.95698547363281,42.18101119995117,71.26117706298828,23.56621360778809,27.329708099365234
2013-09-04,21.6132755279541,101.5505599975586,22.34712219238281,0.0869999974966049,58.49396896362305,24.56064224243164,39.84969329833984,67.728271484375,20.415996551513672,31.221784591674805
2013-09-05,22.12753677368164,115.55337524414062,22.31022071838379,0.0869999974966049,60.39811706542969,24.49037170410156,41.41777801513672,70.34321594238281,21.852680206298828,31.386999130249023
2013-09-07,19.985042572021484,104.82195281982422,21.49592399597168,0.0869999974966049,61.93079376220703,25.17105484008789,43.77439880371094,69.26995849609375,25.62841415405273,28.9826889038086
2013-09-08,19.345075607299805,115.20632934570312,21.942991256713867,0.0869999974966049,60.60847854614258,22.03129005432129,44.81958770751953,74.396728515625,24.812280654907227,28.979799270629883
2013-09-09,20.30150604248047,121.22814178466795,20.460248947143555,0.0869999974966049,58.81802368164063,23.72912979125977,43.060546875,72.7118148803711,24.42561721801757,28.67978858947754
2013-09-10,19.810619354248047,131.55355834960938,20.90485572814941,0.0869999974966049,56.89393997192383,24.11014938354492,40.25629806518555,76.48937225341797,22.6562614440918,29.46732521057129
2013-09-12,21.24493980407715,152.55191040039062,21.213499069213867,0.0869999974966049,64.4647216796875,29.92348861694336,44.99160385131836,83.48890686035156,25.03404998779297,29.82787132263184
2013-09-13,19.90879821777344,125.3983383178711,20.5943603515625,0.0869999974966049,59.05852508544922,23.8797664642334,43.69308090209961,73.78401184082031,24.42561721801757,29.111055374145508
2013-09-16,20.175277709960938,125.08972930908205,20.41554450988769,0.0869999974966049,59.23891067504883,24.065841674804688,43.7653694152832,74.62198638916016,24.678386688232425,29.86109733581543
